task,fold,model,model_group,noise_sigma,n,accuracy,balanced_accuracy,f1_macro,roc_auc_ovr_macro
HNSC_HPV_status,7,small_liquid_cfc_modality_sequence,small_liquid_nn,0.0,49,0.8163265306122449,0.8902439024390244,0.7583561643835617,0.9756097560975611
HNSC_HPV_status,7,small_liquid_cfc_modality_sequence,small_liquid_nn,0.05,49,0.8163265306122449,0.8902439024390244,0.7583561643835617,0.9786585365853658
HNSC_HPV_status,7,small_liquid_cfc_modality_sequence,small_liquid_nn,0.1,49,0.8367346938775511,0.9024390243902439,0.7792792792792793,0.9756097560975611
HNSC_HPV_status,7,small_liquid_cfc_modality_sequence,small_liquid_nn,0.2,49,0.7959183673469388,0.8780487804878049,0.7382478632478633,0.9756097560975611
HNSC_HPV_status,7,small_liquid_cfc_modality_sequence,small_liquid_nn,0.3,49,0.8163265306122449,0.8902439024390244,0.7583561643835617,1.0
HNSC_HPV_status,7,small_liquid_cfc_modality_sequence,small_liquid_nn,0.5,49,0.8163265306122449,0.8399390243902439,0.7443478260869565,0.9603658536585366
HNSC_HPV_status,8,logistic_elasticnet,linear,0.0,48,0.9791666666666666,0.9285714285714286,0.9555143651529194,0.9686411149825784
HNSC_HPV_status,8,logistic_elasticnet,linear,0.05,48,0.9791666666666666,0.9285714285714286,0.9555143651529194,0.9686411149825784
HNSC_HPV_status,8,logistic_elasticnet,linear,0.1,48,0.9791666666666666,0.9285714285714286,0.9555143651529194,0.9651567944250871
HNSC_HPV_status,8,logistic_elasticnet,linear,0.2,48,0.9791666666666666,0.9285714285714286,0.9555143651529194,0.9616724738675958
HNSC_HPV_status,8,logistic_elasticnet,linear,0.3,48,0.9791666666666666,0.9285714285714286,0.9555143651529194,0.9442508710801394
HNSC_HPV_status,8,logistic_elasticnet,linear,0.5,48,0.9583333333333334,0.8571428571428572,0.9047619047619048,0.9825783972125436
HNSC_HPV_status,8,random_forest,tree_ensemble,0.0,48,0.9583333333333334,0.8571428571428572,0.9047619047619048,0.9547038327526132
HNSC_HPV_status,8,random_forest,tree_ensemble,0.05,48,0.9375,0.7857142857142857,0.8459893048128342,0.9581881533101044
HNSC_HPV_status,8,random_forest,tree_ensemble,0.1,48,0.9375,0.7857142857142857,0.8459893048128342,0.9686411149825784
HNSC_HPV_status,8,random_forest,tree_ensemble,0.2,48,0.9375,0.7857142857142857,0.8459893048128342,0.9651567944250871
HNSC_HPV_status,8,random_forest,tree_ensemble,0.3,48,0.9375,0.7857142857142857,0.8459893048128342,0.9442508710801394
HNSC_HPV_status,8,random_forest,tree_ensemble,0.5,48,0.8958333333333334,0.6428571428571428,0.6934865900383141,0.9686411149825784
HNSC_HPV_status,8,extra_trees,tree_ensemble,0.0,48,0.9583333333333334,0.8571428571428572,0.9047619047619048,0.9512195121951219
HNSC_HPV_status,8,extra_trees,tree_ensemble,0.05,48,0.9583333333333334,0.8571428571428572,0.9047619047619048,0.9581881533101044
HNSC_HPV_status,8,extra_trees,tree_ensemble,0.1,48,0.9583333333333334,0.8571428571428572,0.9047619047619048,0.9581881533101044
HNSC_HPV_status,8,extra_trees,tree_ensemble,0.2,48,0.9375,0.7857142857142857,0.8459893048128342,0.9721254355400697
HNSC_HPV_status,8,extra_trees,tree_ensemble,0.3,48,0.9375,0.7857142857142857,0.8459893048128342,0.9547038327526132
HNSC_HPV_status,8,extra_trees,tree_ensemble,0.5,48,0.9166666666666666,0.7142857142857143,0.7767441860465116,0.9686411149825784
HNSC_HPV_status,8,hist_gradient_boosting,boosting,0.0,48,0.9583333333333334,0.8571428571428572,0.9047619047619048,0.9721254355400697
HNSC_HPV_status,8,hist_gradient_boosting,boosting,0.05,48,0.9375,0.7857142857142857,0.8459893048128342,0.9686411149825784
HNSC_HPV_status,8,hist_gradient_boosting,boosting,0.1,48,0.9583333333333334,0.8571428571428572,0.9047619047619048,0.9721254355400697
HNSC_HPV_status,8,hist_gradient_boosting,boosting,0.2,48,0.9375,0.7857142857142857,0.8459893048128342,0.9790940766550522
HNSC_HPV_status,8,hist_gradient_boosting,boosting,0.3,48,0.9375,0.7857142857142857,0.8459893048128342,0.9721254355400697
HNSC_HPV_status,8,hist_gradient_boosting,boosting,0.5,48,0.9375,0.7857142857142857,0.8459893048128342,0.9651567944250872
HNSC_HPV_status,8,mlp_early_fusion,static_nn,0.0,48,0.875,0.867595818815331,0.7948717948717949,0.9547038327526132
HNSC_HPV_status,8,mlp_early_fusion,static_nn,0.05,48,0.875,0.867595818815331,0.7948717948717949,0.9616724738675959
HNSC_HPV_status,8,mlp_early_fusion,static_nn,0.1,48,0.875,0.867595818815331,0.7948717948717949,0.9547038327526132
HNSC_HPV_status,8,mlp_early_fusion,static_nn,0.2,48,0.875,0.867595818815331,0.7948717948717949,0.9407665505226481
HNSC_HPV_status,8,mlp_early_fusion,static_nn,0.3,48,0.875,0.867595818815331,0.7948717948717949,0.9372822299651568
HNSC_HPV_status,8,mlp_early_fusion,static_nn,0.5,48,0.8541666666666666,0.8554006968641115,0.770334928229665,0.9581881533101045
HNSC_HPV_status,8,liquid_cfc_modality_sequence,liquid_nn,0.0,48,0.8125,0.8902439024390244,0.7427039904705182,0.9651567944250872
HNSC_HPV_status,8,liquid_cfc_modality_sequence,liquid_nn,0.05,48,0.8125,0.8902439024390244,0.7427039904705182,0.9651567944250872
HNSC_HPV_status,8,liquid_cfc_modality_sequence,liquid_nn,0.1,48,0.7916666666666666,0.8780487804878049,0.7222222222222223,0.9581881533101045
HNSC_HPV_status,8,liquid_cfc_modality_sequence,liquid_nn,0.2,48,0.7916666666666666,0.8780487804878049,0.7222222222222223,0.9581881533101045
HNSC_HPV_status,8,liquid_cfc_modality_sequence,liquid_nn,0.3,48,0.7916666666666666,0.8780487804878049,0.7222222222222223,0.9721254355400697
HNSC_HPV_status,8,liquid_cfc_modality_sequence,liquid_nn,0.5,48,0.75,0.7944250871080138,0.6666666666666667,0.9372822299651566
HNSC_HPV_status,8,small_liquid_cfc_modality_sequence,small_liquid_nn,0.0,48,0.9375,0.9041811846689896,0.8814814814814815,0.9825783972125436
HNSC_HPV_status,8,small_liquid_cfc_modality_sequence,small_liquid_nn,0.05,48,0.9166666666666666,0.89198606271777,0.85,0.9825783972125436
HNSC_HPV_status,8,small_liquid_cfc_modality_sequence,small_liquid_nn,0.1,48,0.9375,0.9041811846689896,0.8814814814814815,0.9860627177700348
HNSC_HPV_status,8,small_liquid_cfc_modality_sequence,small_liquid_nn,0.2,48,0.9166666666666666,0.89198606271777,0.85,0.9825783972125436
HNSC_HPV_status,8,small_liquid_cfc_modality_sequence,small_liquid_nn,0.3,48,0.8958333333333334,0.8797909407665505,0.8212956068503351,0.9721254355400697
HNSC_HPV_status,8,small_liquid_cfc_modality_sequence,small_liquid_nn,0.5,48,0.9166666666666666,0.89198606271777,0.85,0.9581881533101045
HNSC_HPV_status,9,logistic_elasticnet,linear,0.0,48,1.0,1.0,1.0,1.0
HNSC_HPV_status,9,logistic_elasticnet,linear,0.05,48,1.0,1.0,1.0,1.0
HNSC_HPV_status,9,logistic_elasticnet,linear,0.1,48,1.0,1.0,1.0,1.0
HNSC_HPV_status,9,logistic_elasticnet,linear,0.2,48,1.0,1.0,1.0,1.0
HNSC_HPV_status,9,logistic_elasticnet,linear,0.3,48,1.0,1.0,1.0,1.0
HNSC_HPV_status,9,logistic_elasticnet,linear,0.5,48,1.0,1.0,1.0,1.0
HNSC_HPV_status,9,random_forest,tree_ensemble,0.0,48,1.0,1.0,1.0,1.0
HNSC_HPV_status,9,random_forest,tree_ensemble,0.05,48,1.0,1.0,1.0,1.0
HNSC_HPV_status,9,random_forest,tree_ensemble,0.1,48,1.0,1.0,1.0,1.0
HNSC_HPV_status,9,random_forest,tree_ensemble,0.2,48,0.9791666666666666,0.9285714285714286,0.9555143651529194,1.0
HNSC_HPV_status,9,random_forest,tree_ensemble,0.3,48,0.9375,0.7857142857142857,0.8459893048128342,1.0
HNSC_HPV_status,9,random_forest,tree_ensemble,0.5,48,0.8958333333333334,0.6428571428571428,0.6934865900383141,1.0
HNSC_HPV_status,9,extra_trees,tree_ensemble,0.0,48,1.0,1.0,1.0,1.0
HNSC_HPV_status,9,extra_trees,tree_ensemble,0.05,48,1.0,1.0,1.0,1.0
HNSC_HPV_status,9,extra_trees,tree_ensemble,0.1,48,1.0,1.0,1.0,1.0
HNSC_HPV_status,9,extra_trees,tree_ensemble,0.2,48,0.9791666666666666,0.9285714285714286,0.9555143651529194,1.0
HNSC_HPV_status,9,extra_trees,tree_ensemble,0.3,48,0.9583333333333334,0.8571428571428572,0.9047619047619048,1.0
HNSC_HPV_status,9,extra_trees,tree_ensemble,0.5,48,0.9375,0.7857142857142857,0.8459893048128342,1.0
HNSC_HPV_status,9,hist_gradient_boosting,boosting,0.0,48,1.0,1.0,1.0,1.0
HNSC_HPV_status,9,hist_gradient_boosting,boosting,0.05,48,1.0,1.0,1.0,1.0
HNSC_HPV_status,9,hist_gradient_boosting,boosting,0.1,48,1.0,1.0,1.0,1.0
HNSC_HPV_status,9,hist_gradient_boosting,boosting,0.2,48,1.0,1.0,1.0,1.0
HNSC_HPV_status,9,hist_gradient_boosting,boosting,0.3,48,1.0,1.0,1.0,1.0
HNSC_HPV_status,9,hist_gradient_boosting,boosting,0.5,48,0.9791666666666666,0.9285714285714286,0.9555143651529194,1.0
HNSC_HPV_status,9,mlp_early_fusion,static_nn,0.0,48,0.9583333333333334,0.975609756097561,0.925,1.0
HNSC_HPV_status,9,mlp_early_fusion,static_nn,0.05,48,0.9583333333333334,0.975609756097561,0.925,1.0
HNSC_HPV_status,9,mlp_early_fusion,static_nn,0.1,48,0.9583333333333334,0.975609756097561,0.925,1.0
HNSC_HPV_status,9,mlp_early_fusion,static_nn,0.2,48,0.9583333333333334,0.975609756097561,0.925,1.0
HNSC_HPV_status,9,mlp_early_fusion,static_nn,0.3,48,0.9583333333333334,0.975609756097561,0.925,1.0
HNSC_HPV_status,9,mlp_early_fusion,static_nn,0.5,48,1.0,1.0,1.0,1.0
HNSC_HPV_status,9,liquid_cfc_modality_sequence,liquid_nn,0.0,48,0.7916666666666666,0.8188153310104529,0.7051597051597052,0.9477351916376306
HNSC_HPV_status,9,liquid_cfc_modality_sequence,liquid_nn,0.05,48,0.7916666666666666,0.8188153310104529,0.7051597051597052,0.9547038327526132
HNSC_HPV_status,9,liquid_cfc_modality_sequence,liquid_nn,0.1,48,0.7916666666666666,0.8188153310104529,0.7051597051597052,0.9512195121951219
HNSC_HPV_status,9,liquid_cfc_modality_sequence,liquid_nn,0.2,48,0.7708333333333334,0.8066202090592334,0.6855270994639666,0.9581881533101044
HNSC_HPV_status,9,liquid_cfc_modality_sequence,liquid_nn,0.3,48,0.8333333333333334,0.8432055749128919,0.7473684210526316,0.9512195121951219
HNSC_HPV_status,9,liquid_cfc_modality_sequence,liquid_nn,0.5,48,0.7708333333333334,0.8066202090592334,0.6855270994639666,0.9477351916376306
HNSC_HPV_status,9,small_liquid_cfc_modality_sequence,small_liquid_nn,0.0,48,0.9375,0.9634146341463414,0.892777364110201,0.9895470383275262
HNSC_HPV_status,9,small_liquid_cfc_modality_sequence,small_liquid_nn,0.05,48,0.9375,0.9634146341463414,0.892777364110201,0.9895470383275262
HNSC_HPV_status,9,small_liquid_cfc_modality_sequence,small_liquid_nn,0.1,48,0.9166666666666666,0.9512195121951219,0.8632478632478633,0.9895470383275262
HNSC_HPV_status,9,small_liquid_cfc_modality_sequence,small_liquid_nn,0.2,48,0.9166666666666666,0.9512195121951219,0.8632478632478633,0.9895470383275262
HNSC_HPV_status,9,small_liquid_cfc_modality_sequence,small_liquid_nn,0.3,48,0.9375,0.9634146341463414,0.892777364110201,0.9895470383275262
HNSC_HPV_status,9,small_liquid_cfc_modality_sequence,small_liquid_nn,0.5,48,0.875,0.9268292682926829,0.8105263157894737,0.9825783972125436
HNSC_HPV_status,10,logistic_elasticnet,linear,0.0,48,0.9583333333333334,0.9163763066202091,0.9163763066202091,0.9163763066202091
HNSC_HPV_status,10,logistic_elasticnet,linear,0.05,48,0.9583333333333334,0.9163763066202091,0.9163763066202091,0.9128919860627177
HNSC_HPV_status,10,logistic_elasticnet,linear,0.1,48,0.9583333333333334,0.9163763066202091,0.9163763066202091,0.8989547038327526
HNSC_HPV_status,10,logistic_elasticnet,linear,0.2,48,0.9583333333333334,0.9163763066202091,0.9163763066202091,0.9163763066202091
HNSC_HPV_status,10,logistic_elasticnet,linear,0.3,48,0.9583333333333334,0.9163763066202091,0.9163763066202091,0.9337979094076656
HNSC_HPV_status,10,logistic_elasticnet,linear,0.5,48,0.9583333333333334,0.9163763066202091,0.9163763066202091,0.8885017421602787
HNSC_HPV_status,10,random_forest,tree_ensemble,0.0,48,0.9375,0.7857142857142857,0.8459893048128342,0.9651567944250872
HNSC_HPV_status,10,random_forest,tree_ensemble,0.05,48,0.9375,0.7857142857142857,0.8459893048128342,0.9616724738675958
HNSC_HPV_status,10,random_forest,tree_ensemble,0.1,48,0.9375,0.7857142857142857,0.8459893048128342,0.9616724738675959
HNSC_HPV_status,10,random_forest,tree_ensemble,0.2,48,0.9375,0.7857142857142857,0.8459893048128342,0.9512195121951219
HNSC_HPV_status,10,random_forest,tree_ensemble,0.3,48,0.9375,0.7857142857142857,0.8459893048128342,0.9616724738675958
HNSC_HPV_status,10,random_forest,tree_ensemble,0.5,48,0.9375,0.7857142857142857,0.8459893048128342,0.9547038327526132
HNSC_HPV_status,10,extra_trees,tree_ensemble,0.0,48,0.9375,0.7857142857142857,0.8459893048128342,0.9686411149825784
HNSC_HPV_status,10,extra_trees,tree_ensemble,0.05,48,0.9375,0.7857142857142857,0.8459893048128342,0.9651567944250871
HNSC_HPV_status,10,extra_trees,tree_ensemble,0.1,48,0.9375,0.7857142857142857,0.8459893048128342,0.9581881533101044
HNSC_HPV_status,10,extra_trees,tree_ensemble,0.2,48,0.9375,0.7857142857142857,0.8459893048128342,0.9721254355400697
HNSC_HPV_status,10,extra_trees,tree_ensemble,0.3,48,0.9375,0.7857142857142857,0.8459893048128342,0.9477351916376306
HNSC_HPV_status,10,extra_trees,tree_ensemble,0.5,48,0.9375,0.7857142857142857,0.8459893048128342,0.9442508710801394
HNSC_HPV_status,10,hist_gradient_boosting,boosting,0.0,48,0.9166666666666666,0.7735191637630662,0.8095238095238095,0.9198606271777003
HNSC_HPV_status,10,hist_gradient_boosting,boosting,0.05,48,0.9166666666666666,0.7735191637630662,0.8095238095238095,0.9233449477351916
HNSC_HPV_status,10,hist_gradient_boosting,boosting,0.1,48,0.9166666666666666,0.7735191637630662,0.8095238095238095,0.9128919860627178
HNSC_HPV_status,10,hist_gradient_boosting,boosting,0.2,48,0.9375,0.7857142857142857,0.8459893048128342,0.8536585365853658
HNSC_HPV_status,10,hist_gradient_boosting,boosting,0.3,48,0.9375,0.7857142857142857,0.8459893048128342,0.89198606271777
HNSC_HPV_status,10,hist_gradient_boosting,boosting,0.5,48,0.9375,0.7857142857142857,0.8459893048128342,0.9163763066202091
HNSC_HPV_status,10,mlp_early_fusion,static_nn,0.0,48,0.8958333333333334,0.8797909407665505,0.8212956068503351,0.9407665505226481
HNSC_HPV_status,10,mlp_early_fusion,static_nn,0.05,48,0.8958333333333334,0.8797909407665505,0.8212956068503351,0.9407665505226481
HNSC_HPV_status,10,mlp_early_fusion,static_nn,0.1,48,0.8958333333333334,0.8797909407665505,0.8212956068503351,0.9407665505226481
HNSC_HPV_status,10,mlp_early_fusion,static_nn,0.2,48,0.8958333333333334,0.8797909407665505,0.8212956068503351,0.9372822299651569
HNSC_HPV_status,10,mlp_early_fusion,static_nn,0.3,48,0.875,0.867595818815331,0.7948717948717949,0.9372822299651569
HNSC_HPV_status,10,mlp_early_fusion,static_nn,0.5,48,0.8958333333333334,0.8797909407665505,0.8212956068503351,0.9268292682926829
HNSC_HPV_status,10,liquid_cfc_modality_sequence,liquid_nn,0.0,48,0.9375,0.9041811846689896,0.8814814814814815,0.9163763066202091
HNSC_HPV_status,10,liquid_cfc_modality_sequence,liquid_nn,0.05,48,0.9375,0.9041811846689896,0.8814814814814815,0.9059233449477351
HNSC_HPV_status,10,liquid_cfc_modality_sequence,liquid_nn,0.1,48,0.9375,0.9041811846689896,0.8814814814814815,0.9094076655052263
HNSC_HPV_status,10,liquid_cfc_modality_sequence,liquid_nn,0.2,48,0.9375,0.9041811846689896,0.8814814814814815,0.9163763066202091
HNSC_HPV_status,10,liquid_cfc_modality_sequence,liquid_nn,0.3,48,0.9375,0.9041811846689896,0.8814814814814815,0.9198606271777003
HNSC_HPV_status,10,liquid_cfc_modality_sequence,liquid_nn,0.5,48,0.9375,0.9041811846689896,0.8814814814814815,0.8919860627177699
HNSC_HPV_status,10,small_liquid_cfc_modality_sequence,small_liquid_nn,0.0,48,0.9166666666666666,0.89198606271777,0.85,0.8885017421602787
HNSC_HPV_status,10,small_liquid_cfc_modality_sequence,small_liquid_nn,0.05,48,0.9375,0.9041811846689896,0.8814814814814815,0.8885017421602787
HNSC_HPV_status,10,small_liquid_cfc_modality_sequence,small_liquid_nn,0.1,48,0.9375,0.9041811846689896,0.8814814814814815,0.8885017421602787
HNSC_HPV_status,10,small_liquid_cfc_modality_sequence,small_liquid_nn,0.2,48,0.9166666666666666,0.89198606271777,0.85,0.8885017421602787
HNSC_HPV_status,10,small_liquid_cfc_modality_sequence,small_liquid_nn,0.3,48,0.9375,0.9041811846689896,0.8814814814814815,0.8885017421602787
HNSC_HPV_status,10,small_liquid_cfc_modality_sequence,small_liquid_nn,0.5,48,0.9375,0.9041811846689896,0.8814814814814815,0.8989547038327526
KIRC_grade_binary,1,logistic_elasticnet,linear,0.0,51,0.6470588235294118,0.6475155279503106,0.6458333333333333,0.6413043478260869
KIRC_grade_binary,1,logistic_elasticnet,linear,0.05,51,0.6470588235294118,0.6475155279503106,0.6458333333333333,0.639751552795031
KIRC_grade_binary,1,logistic_elasticnet,linear,0.1,51,0.6274509803921569,0.6296583850931676,0.626877165960724,0.6490683229813664
KIRC_grade_binary,1,logistic_elasticnet,linear,0.2,51,0.6274509803921569,0.6296583850931676,0.626877165960724,0.6335403726708074
KIRC_grade_binary,1,logistic_elasticnet,linear,0.3,51,0.5882352941176471,0.5900621118012422,0.5876010781671159,0.639751552795031
KIRC_grade_binary,1,logistic_elasticnet,linear,0.5,51,0.5686274509803921,0.5683229813664596,0.5671296296296295,0.638198757763975
KIRC_grade_binary,1,random_forest,tree_ensemble,0.0,51,0.7058823529411765,0.6972049689440993,0.6984627512810406,0.7453416149068323
KIRC_grade_binary,1,random_forest,tree_ensemble,0.05,51,0.6862745098039216,0.6754658385093167,0.6761904761904762,0.7453416149068324
KIRC_grade_binary,1,random_forest,tree_ensemble,0.1,51,0.6470588235294118,0.6281055900621118,0.622532894736842,0.7639751552795031
KIRC_grade_binary,1,random_forest,tree_ensemble,0.2,51,0.5686274509803921,0.5411490683229814,0.5147058823529412,0.7313664596273292
KIRC_grade_binary,1,random_forest,tree_ensemble,0.3,51,0.5686274509803921,0.5295031055900621,0.4584942084942085,0.734472049689441
KIRC_grade_binary,1,random_forest,tree_ensemble,0.5,51,0.5490196078431373,0.5038819875776398,0.39064935064935064,0.7018633540372671
KIRC_grade_binary,1,extra_trees,tree_ensemble,0.0,51,0.7058823529411765,0.6972049689440993,0.6984627512810406,0.7701863354037267
KIRC_grade_binary,1,extra_trees,tree_ensemble,0.05,51,0.7058823529411765,0.6933229813664596,0.6941223510595762,0.7546583850931676
KIRC_grade_binary,1,extra_trees,tree_ensemble,0.1,51,0.6862745098039216,0.6715838509316769,0.6709677419354838,0.7546583850931678
KIRC_grade_binary,1,extra_trees,tree_ensemble,0.2,51,0.6078431372549019,0.5846273291925466,0.5707070707070707,0.7593167701863354
KIRC_grade_binary,1,extra_trees,tree_ensemble,0.3,51,0.6470588235294118,0.6242236024844721,0.6136363636363636,0.7624223602484471
KIRC_grade_binary,1,extra_trees,tree_ensemble,0.5,51,0.5882352941176471,0.5512422360248448,0.49409541804440243,0.7298136645962732
KIRC_grade_binary,1,hist_gradient_boosting,boosting,0.0,51,0.5882352941176471,0.5784161490683231,0.5778478517934569,0.6925465838509317
KIRC_grade_binary,1,hist_gradient_boosting,boosting,0.05,51,0.6470588235294118,0.6319875776397516,0.6298387096774194,0.6972049689440994
KIRC_grade_binary,1,hist_gradient_boosting,boosting,0.1,51,0.6470588235294118,0.6281055900621118,0.622532894736842,0.6972049689440993
KIRC_grade_binary,1,hist_gradient_boosting,boosting,0.2,51,0.7058823529411765,0.6933229813664596,0.6941223510595762,0.6614906832298136
KIRC_grade_binary,1,hist_gradient_boosting,boosting,0.3,51,0.6666666666666666,0.6498447204968945,0.647130647130647,0.6909937888198758
KIRC_grade_binary,1,hist_gradient_boosting,boosting,0.5,51,0.6666666666666666,0.6498447204968945,0.647130647130647,0.7298136645962733
KIRC_grade_binary,1,mlp_early_fusion,static_nn,0.0,51,0.6862745098039216,0.6754658385093167,0.6761904761904762,0.7142857142857142
KIRC_grade_binary,1,mlp_early_fusion,static_nn,0.05,51,0.6862745098039216,0.6754658385093167,0.6761904761904762,0.7158385093167702
KIRC_grade_binary,1,mlp_early_fusion,static_nn,0.1,51,0.6666666666666666,0.6576086956521738,0.6582577847851794,0.7111801242236024
KIRC_grade_binary,1,mlp_early_fusion,static_nn,0.2,51,0.6862745098039216,0.6754658385093167,0.6761904761904762,0.7127329192546583
KIRC_grade_binary,1,mlp_early_fusion,static_nn,0.3,51,0.6470588235294118,0.639751552795031,0.640282131661442,0.7204968944099379
KIRC_grade_binary,1,mlp_early_fusion,static_nn,0.5,51,0.6666666666666666,0.6614906832298137,0.6619883040935672,0.6972049689440994
KIRC_grade_binary,1,liquid_cfc_modality_sequence,liquid_nn,0.0,51,0.6274509803921569,0.610248447204969,0.6056166056166056,0.7111801242236024
KIRC_grade_binary,1,liquid_cfc_modality_sequence,liquid_nn,0.05,51,0.6274509803921569,0.610248447204969,0.6056166056166056,0.7003105590062111
KIRC_grade_binary,1,liquid_cfc_modality_sequence,liquid_nn,0.1,51,0.6274509803921569,0.610248447204969,0.6056166056166056,0.718944099378882
KIRC_grade_binary,1,liquid_cfc_modality_sequence,liquid_nn,0.2,51,0.6274509803921569,0.6141304347826086,0.6125549780087964,0.7251552795031055
KIRC_grade_binary,1,liquid_cfc_modality_sequence,liquid_nn,0.3,51,0.5882352941176471,0.5745341614906833,0.5717712914834066,0.6770186335403726
KIRC_grade_binary,1,liquid_cfc_modality_sequence,liquid_nn,0.5,51,0.6470588235294118,0.6358695652173914,0.6357142857142857,0.7003105590062111
KIRC_grade_binary,1,small_liquid_cfc_modality_sequence,small_liquid_nn,0.0,51,0.7058823529411765,0.7049689440993789,0.7040618955512572,0.734472049689441
KIRC_grade_binary,1,small_liquid_cfc_modality_sequence,small_liquid_nn,0.05,51,0.6862745098039216,0.6832298136645962,0.6832298136645962,0.734472049689441
KIRC_grade_binary,1,small_liquid_cfc_modality_sequence,small_liquid_nn,0.1,51,0.6862745098039216,0.6832298136645962,0.6832298136645962,0.7220496894409938
KIRC_grade_binary,1,small_liquid_cfc_modality_sequence,small_liquid_nn,0.2,51,0.6862745098039216,0.6832298136645962,0.6832298136645962,0.7313664596273293
KIRC_grade_binary,1,small_liquid_cfc_modality_sequence,small_liquid_nn,0.3,51,0.6862745098039216,0.687111801242236,0.6851851851851851,0.7267080745341614
KIRC_grade_binary,1,small_liquid_cfc_modality_sequence,small_liquid_nn,0.5,51,0.7254901960784313,0.7228260869565217,0.7228260869565217,0.7422360248447204
KIRC_grade_binary,2,logistic_elasticnet,linear,0.0,51,0.6078431372549019,0.6118012422360248,0.6076923076923078,0.6273291925465838
KIRC_grade_binary,2,logistic_elasticnet,linear,0.05,51,0.6078431372549019,0.6118012422360248,0.6076923076923078,0.6226708074534162
KIRC_grade_binary,2,logistic_elasticnet,linear,0.1,51,0.5882352941176471,0.5900621118012422,0.5876010781671159,0.6413043478260869
KIRC_grade_binary,2,logistic_elasticnet,linear,0.2,51,0.5686274509803921,0.5683229813664596,0.5671296296296295,0.6350931677018633
KIRC_grade_binary,2,logistic_elasticnet,linear,0.3,51,0.5882352941176471,0.5900621118012422,0.5876010781671159,0.6118012422360248
KIRC_grade_binary,2,logistic_elasticnet,linear,0.5,51,0.6078431372549019,0.6118012422360248,0.6076923076923078,0.6226708074534162
KIRC_grade_binary,2,random_forest,tree_ensemble,0.0,51,0.6862745098039216,0.6793478260869565,0.6802507836990596,0.7391304347826085
KIRC_grade_binary,2,random_forest,tree_ensemble,0.05,51,0.6862745098039216,0.6715838509316769,0.6709677419354838,0.7437888198757764
KIRC_grade_binary,2,random_forest,tree_ensemble,0.1,51,0.5882352941176471,0.562888198757764,0.5432835820895523,0.7142857142857143
KIRC_grade_binary,2,random_forest,tree_ensemble,0.2,51,0.6666666666666666,0.6343167701863355,0.6060881417537483,0.7080745341614907
KIRC_grade_binary,2,random_forest,tree_ensemble,0.3,51,0.6078431372549019,0.5729813664596274,0.5277777777777778,0.6661490683229814
KIRC_grade_binary,2,random_forest,tree_ensemble,0.5,51,0.6078431372549019,0.5690993788819876,0.5077220077220077,0.7562111801242236
KIRC_grade_binary,2,extra_trees,tree_ensemble,0.0,51,0.7058823529411765,0.6972049689440993,0.6984627512810406,0.7593167701863355
KIRC_grade_binary,2,extra_trees,tree_ensemble,0.05,51,0.7058823529411765,0.6972049689440993,0.6984627512810406,0.7531055900621119
KIRC_grade_binary,2,extra_trees,tree_ensemble,0.1,51,0.6666666666666666,0.6498447204968945,0.647130647130647,0.7484472049689441
KIRC_grade_binary,2,extra_trees,tree_ensemble,0.2,51,0.6862745098039216,0.6638198757763976,0.6565656565656566,0.7670807453416149
KIRC_grade_binary,2,extra_trees,tree_ensemble,0.3,51,0.6666666666666666,0.6343167701863355,0.6060881417537483,0.7608695652173914
KIRC_grade_binary,2,extra_trees,tree_ensemble,0.5,51,0.6078431372549019,0.5690993788819876,0.5077220077220077,0.7500000000000001
KIRC_grade_binary,2,hist_gradient_boosting,boosting,0.0,51,0.7058823529411765,0.6894409937888198,0.6886446886446886,0.781055900621118
KIRC_grade_binary,2,hist_gradient_boosting,boosting,0.05,51,0.6470588235294118,0.6281055900621118,0.622532894736842,0.7453416149068323
KIRC_grade_binary,2,hist_gradient_boosting,boosting,0.1,51,0.6666666666666666,0.642080745341615,0.630277185501066,0.7360248447204969
KIRC_grade_binary,2,hist_gradient_boosting,boosting,0.2,51,0.7450980392156863,0.7251552795031055,0.7243243243243244,0.7888198757763975
KIRC_grade_binary,2,hist_gradient_boosting,boosting,0.3,51,0.6666666666666666,0.6498447204968945,0.647130647130647,0.670807453416149
KIRC_grade_binary,2,hist_gradient_boosting,boosting,0.5,51,0.6666666666666666,0.6498447204968945,0.647130647130647,0.7313664596273292
KIRC_grade_binary,2,mlp_early_fusion,static_nn,0.0,51,0.7058823529411765,0.7088509316770186,0.7054293415479399,0.781055900621118
KIRC_grade_binary,2,mlp_early_fusion,static_nn,0.05,51,0.7254901960784313,0.7267080745341614,0.724537037037037,0.7779503105590062
KIRC_grade_binary,2,mlp_early_fusion,static_nn,0.1,51,0.7058823529411765,0.7088509316770186,0.7054293415479399,0.7763975155279502
KIRC_grade_binary,2,mlp_early_fusion,static_nn,0.2,51,0.7058823529411765,0.7088509316770186,0.7054293415479399,0.782608695652174
KIRC_grade_binary,2,mlp_early_fusion,static_nn,0.3,51,0.7058823529411765,0.7088509316770186,0.7054293415479399,0.8043478260869565
KIRC_grade_binary,2,mlp_early_fusion,static_nn,0.5,51,0.7254901960784313,0.7267080745341614,0.724537037037037,0.796583850931677
